+----------------------------------+-------------+-----------------+
|            Algorithm             | Precision@5 |      NDCG@5     |
|          +(#4(),#18())           |    0.264    |  0.264149226963 |
| +(+(#36(),#38()),/(#20(),#22())) |    0.248    |  0.264161636459 |
|          *(#17(),#27())          |    0.312    |  0.264244838236 |
|          *(#34(),#39())          |    0.256    |  0.264318071838 |
|          +(#11(),#16())          |    0.272    |  0.264384067681 |
|          /(#29(),#36())          |    0.272    |   0.2644122366  |
|          +(#23(),#42())          |    0.264    |  0.264480693437 |
|          /(#0(),#37())           |     0.28    |  0.264487929021 |
|          /(#24(),#17())          |     0.28    |  0.264597978443 |
|            exp(#27())            |    0.296    |   0.2647637318  |
|          +(#19(),#33())          |    0.272    |  0.264813625423 |
|          *(#16(),#29())          |    0.272    |  0.264866837767 |
|          +(#15(),#27())          |    0.304    |  0.264912914482 |
|          /(#23(),#27())          |    0.264    |  0.264927923762 |
|          *(#11(),#42())          |     0.28    |  0.265037053055 |
|          *(#12(),#13())          |    0.248    |  0.265059831168 |
|          /(#29(),#14())          |    0.264    |  0.26506673893  |
|          /(#24(),#42())          |     0.28    |  0.26508427945  |
|          *(#25(),#42())          |    0.256    |  0.265113819004 |
|          *(#34(),#38())          |    0.248    |  0.265123822558 |
|          /(#14(),#16())          |     0.28    |  0.265182595056 |
|          /(#12(),#0())           |    0.264    |  0.265223681047 |
|          /(#22(),#4())           |    0.296    |  0.265231128396 |
|          /(#37(),#11())          |     0.28    |  0.265320732773 |
|          /(#30(),#26())          |    0.264    |  0.265325305518 |
|          +(#13(),#18())          |    0.296    |  0.265382524081 |
|          /(#29(),#25())          |     0.28    |  0.265395947389 |
|          /(#42(),#26())          |    0.256    |  0.265418344963 |
|          /(#16(),#44())          |    0.288    |  0.265418683595 |
| +(+(#20(),#22()),/(#20(),#22())) |    0.264    |  0.265426462864 |
|          /(#22(),#14())          |    0.296    |  0.265466780447 |
|          /(#37(),#25())          |    0.264    |  0.265617692349 |
| /(+(#38(),#22()),+(#38(),#22())) |     0.28    |  0.265644592143 |
|            exp(#17())            |    0.304    |  0.265719333026 |
|          /(#34(),#34())          |    0.264    |  0.265734578193 |
|          /(#38(),#4())           |    0.288    |  0.265761118156 |
| /(*(#38(),#22()),*(#36(),#20())) |    0.288    |  0.265787553396 |
|          /(#31(),#14())          |    0.264    |  0.26591356969  |
|          /(#11(),#28())          |     0.28    |  0.265921224238 |
|          *(#0(),#18())           |    0.264    |  0.265928884674 |
|    /(exp(#20()),sqrt(#36()))     |    0.272    |  0.266086117576 |
|          /(#21(),#25())          |    0.264    |  0.266116278103 |
|          /(#10(),#16())          |    0.288    |  0.266124263677 |
|          /(#18(),#26())          |    0.288    |  0.26613666188  |
| +(/(#36(),#20()),/(#22(),#20())) |    0.296    |   0.2661667432  |
|          /(#32(),#17())          |    0.288    |  0.266183095833 |
|          /(#37(),#42())          |    0.296    |  0.266261223151 |
|          /(#30(),#21())          |    0.272    |  0.266513411275 |
|          /(#2(),#30())           |    0.256    |  0.266524134258 |
|          /(#38(),#0())           |    0.288    |  0.266774341186 |
|          *(#16(),#31())          |    0.272    |  0.266789126866 |
|          /(#26(),#36())          |     0.28    |  0.266823310255 |
|          /(#15(),#2())           |    0.288    |  0.266855800975 |
| /(+(#36(),#38()),/(#38(),#36())) |    0.272    |  0.266861974017 |
|          /(#11(),#27())          |    0.272    |  0.266864781279 |
|          /(#14(),#34())          |    0.272    |  0.266943918612 |
|          /(#11(),#25())          |     0.28    |  0.266978898726 |
|          /(#21(),#36())          |    0.296    |  0.267013657631 |
|          *(#12(),#26())          |    0.272    |  0.267039116779 |
|          /(#1(),#25())           |    0.272    |  0.267060829598 |
|          /(#25(),#12())          |    0.296    |  0.267090349996 |
|          /(#11(),#2())           |    0.272    |  0.267184576702 |
| *(/(#20(),#36()),/(#38(),#36())) |     0.28    |  0.26725108634  |
|          +(#11(),#43())          |    0.288    |  0.267271082967 |
|          /(#4(),#34())           |    0.272    |  0.267294583907 |
|          /(#43(),#27())          |    0.264    |  0.267296629788 |
|          +(#2(),#40())           |    0.272    |  0.267315358295 |
|          /(#37(),#36())          |    0.288    |  0.267371018056 |
|          /(#22(),#0())           |     0.28    |  0.267373978338 |
|          /(#30(),#11())          |    0.288    |  0.267468548241 |
|          /(#30(),#23())          |    0.272    |  0.267489260675 |
|           /(1(),#26())           |    0.288    |  0.267522360408 |
|          +(#14(),#41())          |    0.288    |  0.26755865858  |
|          +(#18(),#24())          |     0.28    |  0.267618815742 |
|          /(#38(),#23())          |     0.28    |  0.267663142346 |
|          /(#21(),#27())          |    0.264    |  0.267675530637 |
|          /(#27(),#19())          |    0.312    |  0.267702881288 |
|          *(#1(),#43())           |    0.288    |  0.267848346934 |
|          /(#26(),#16())          |    0.296    |  0.26787510846  |
|          /(#0(),#21())           |     0.28    |  0.267876776778 |
|          /(#38(),#36())          |    0.288    |  0.267942979898 |
|          /(#39(),#11())          |    0.288    |  0.267971111147 |
|            exp(#13())            |    0.272    |  0.26803587412  |
|          *(#10(),#34())          |    0.256    |  0.268064737238 |
|          /(#26(),#23())          |    0.288    |  0.268106678108 |
|          /(#20(),#16())          |    0.288    |  0.268107478424 |
|          /(#20(),#25())          |    0.272    |  0.268278629001 |
|          /(#32(),#34())          |    0.272    |  0.268299180336 |
|          *(#35(),#38())          |    0.248    |  0.268348409222 |
|          /(#28(),#3())           |    0.264    |  0.268367414782 |
|          /(#26(),#0())           |    0.312    |  0.26849522142  |
|          /(#4(),#16())           |    0.288    |  0.268563385757 |
|          /(#0(),#16())           |    0.296    |  0.268610891347 |
|          /(#11(),#37())          |     0.28    |  0.268631183292 |
|          +(#3(),#12())           |    0.224    |  0.268633091996 |
|    /(exp(#22()),sqrt(#22()))     |    0.264    |  0.268711489406 |
|          /(#28(),#40())          |    0.256    |  0.268723498975 |
|          +(#11(),#44())          |     0.28    |  0.268740475725 |
| /(+(#38(),#22()),+(#20(),#38())) |    0.296    |  0.268841272297 |
| /(*(#22(),#22()),*(#20(),#22())) |    0.296    |  0.268841272297 |
|          /(#0(),#23())           |    0.272    |  0.268861320211 |
| /(+(#20(),#22()),/(#22(),#20())) |    0.272    |  0.268882980159 |
|          /(#27(),#12())          |    0.288    |  0.268919713396 |
| /(+(#20(),#38()),/(#22(),#20())) |    0.272    |  0.269008976932 |
| /(+(#36(),#22()),/(#22(),#20())) |     0.28    |  0.269057512773 |
|          /(#11(),#1())           |    0.264    |  0.269145130455 |
|   /(*(#20(),#20()),log(#22()))   |    0.272    |  0.269180824177 |
|          /(#25(),#19())          |     0.32    |  0.26931517462  |
|          /(#31(),#10())          |    0.264    |  0.269315634152 |
|          *(#27(),#39())          |    0.304    |  0.269333017772 |
|          /(#39(),#26())          |    0.296    |  0.26936274646  |
| /(*(#38(),#22()),*(#20(),#38())) |    0.296    |  0.269383636772 |
| +(/(#38(),#36()),/(#38(),#20())) |    0.296    |  0.269413437238 |
|          /(#27(),#15())          |     0.32    |  0.269456545691 |
|          +(#17(),#32())          |    0.296    |  0.269521951666 |
|          /(#12(),#3())           |    0.256    |  0.269543299434 |
|          *(#16(),#25())          |    0.296    |  0.269566749804 |
|          /(#20(),#20())          |     0.28    |  0.26959671286  |
| /(+(#22(),#22()),+(#20(),#22())) |    0.296    |  0.269619836078 |
|          +(#15(),#33())          |     0.28    |  0.269650505419 |
|          +(#12(),#40())          |     0.28    |  0.269686630611 |
|          /(#29(),#26())          |    0.264    |  0.26975870329  |
|          *(#21(),#33())          |    0.256    |  0.269818866562 |
|          *(#15(),#33())          |    0.264    |  0.269819507971 |
|    /(exp(#20()),+(1(),#22()))    |    0.264    |  0.269910440506 |
|          /(#13(),#17())          |    0.288    |  0.269927772124 |
|          /(#26(),#15())          |    0.304    |  0.270007068179 |
|          +(#11(),#34())          |    0.256    |  0.270084751176 |
|          /(#44(),#41())          |    0.296    |  0.270088396043 |
|          /(#29(),#10())          |    0.264    |  0.270094197934 |
|          *(#27(),#37())          |    0.304    |  0.270111581553 |
|          *(#0(),#43())           |    0.256    |  0.270276785479 |
| +(/(#38(),#20()),/(#22(),#20())) |    0.296    |  0.270311729637 |
|          /(#29(),#11())          |    0.288    |  0.270320667727 |
|          +(#25(),#26())          |    0.288    |  0.270390850319 |
|          +(#12(),#33())          |    0.232    |  0.270447737193 |
|          /(#17(),#11())          |    0.288    |  0.270490723379 |
|          /(#17(),#2())           |    0.264    |  0.270502815648 |
|          /(#37(),#16())          |    0.304    |  0.270567096246 |
|          /(#21(),#20())          |    0.296    |  0.270594922609 |
|          +(#10(),#43())          |    0.264    |  0.270633083457 |
|          /(#26(),#39())          |    0.272    |  0.270639371214 |
|          *(#12(),#32())          |    0.256    |  0.270675274945 |
|          *(#35(),#36())          |    0.264    |  0.270755513564 |
| +(/(#36(),#20()),/(#38(),#36())) |    0.304    |  0.270802928866 |
|          /(#13(),#3())           |    0.272    |  0.270849574783 |
| /(+(#38(),#38()),+(#36(),#20())) |    0.296    |  0.270883894578 |
|          /(#23(),#11())          |    0.288    |  0.27093617655  |
| /(*(#36(),#22()),*(#36(),#36())) |    0.296    |  0.270955461305 |
|          +(#10(),#44())          |    0.264    |  0.271016990009 |
|          /(#2(),#40())           |    0.264    |  0.27104709724  |
|          /(#25(),#15())          |    0.328    |  0.271068839024 |
|          /(#21(),#42())          |    0.304    |  0.271160622646 |
|          /(#24(),#19())          |    0.304    |  0.271251895084 |
|          /(#36(),#16())          |    0.288    |  0.271291646268 |
|          /(#24(),#27())          |     0.28    |  0.271326844917 |
| *(+(#20(),#22()),/(#36(),#22())) |    0.264    |  0.271397031046 |
| /(*(#36(),#22()),*(#36(),#20())) |    0.296    |  0.271402997173 |
|          /(#20(),#23())          |    0.256    |  0.271485540702 |
|          *(#4(),#34())           |    0.248    |  0.271517830117 |
|   /(+(#36(),#36()),exp(#22()))   |    0.256    |  0.27154989191  |
|          /(#4(),#21())           |     0.28    |  0.271553825866 |
| /(*(#36(),#38()),*(#20(),#20())) |    0.288    |  0.27168866219  |
|          /(#19(),#2())           |    0.296    |  0.271692680971 |
|          *(#4(),#43())           |    0.256    |  0.271772542741 |
|          *(#14(),#41())          |    0.288    |  0.271790158458 |
|          /(#26(),#40())          |     0.28    |  0.271860957242 |
|          /(#25(),#24())          |     0.32    |  0.271891538517 |
|          /(#31(),#36())          |     0.28    |  0.271928810401 |
|          /(#26(),#21())          |    0.296    |  0.271940045019 |
|          /(#28(),#30())          |    0.248    |  0.272152387001 |
|    /(exp(#22()),sqrt(#36()))     |    0.304    |  0.272216368159 |
| +(*(#38(),#22()),/(#36(),#22())) |    0.248    |  0.272294734012 |
|          /(#30(),#1())           |    0.296    |  0.272305428237 |
|          *(#24(),#42())          |     0.28    |  0.272497324054 |
|          /(#0(),#31())           |     0.28    |  0.272516730399 |
|          /(#42(),#31())          |     0.28    |  0.272672585525 |
|          *(#15(),#17())          |    0.296    |  0.272701635495 |
|          /(#15(),#29())          |     0.28    |  0.272776622045 |
|          *(#4(),#18())           |    0.264    |  0.272902443698 |
|          /(#25(),#28())          |    0.288    |  0.272976188497 |
|          *(#0(),#34())           |    0.248    |  0.272988287457 |
| /(*(#22(),#22()),*(#20(),#38())) |    0.296    |  0.273027510144 |
| /(*(#38(),#22()),*(#36(),#38())) |    0.304    |  0.273081087341 |
|          /(#42(),#27())          |     0.28    |  0.273122458036 |
|          *(#26(),#43())          |    0.312    |  0.273131618057 |
|          +(#25(),#27())          |    0.304    |  0.273171389943 |
| /(+(#20(),#38()),/(#38(),#36())) |    0.288    |  0.273325894295 |
|          +(#1(),#33())           |    0.264    |  0.273400914312 |
|          *(#15(),#34())          |    0.264    |  0.273414523148 |
|            exp(#25())            |    0.304    |  0.273459801277 |
|   /(+(#36(),#36()),exp(#38()))   |    0.256    |  0.273503457733 |
| /(+(#38(),#38()),+(#36(),#38())) |    0.296    |  0.273558423676 |
|          /(#29(),#1())           |    0.296    |  0.273687090383 |
|          /(#29(),#42())          |     0.28    |  0.273711178272 |
|          /(#30(),#41())          |     0.28    |  0.273777967112 |
|          +(#1(),#17())           |    0.296    |  0.273842260672 |
|          /(#21(),#16())          |    0.304    |  0.273851134105 |
|          +(#24(),#44())          |    0.288    |  0.273856372897 |
|          *(#1(),#16())           |     0.28    |  0.273858884072 |
| +(*(#38(),#38()),/(#36(),#22())) |    0.256    |  0.273907027344 |
|          /(#15(),#12())          |    0.296    |  0.273941702092 |
|          +(#17(),#35())          |    0.288    |  0.27398200901  |
|          /(#26(),#11())          |    0.304    |  0.273990200827 |
|           /(1(),#29())           |    0.272    |  0.27404237237  |
|          *(#11(),#43())          |    0.296    |  0.274077027392 |
| /(*(#38(),#38()),*(#36(),#38())) |    0.296    |  0.27410078815  |
|          *(#2(),#27())           |     0.28    |  0.274131674949 |
|          /(#30(),#10())          |    0.272    |  0.274152514149 |
| +(*(#22(),#22()),/(#36(),#22())) |    0.248    |  0.274190699328 |
|          +(#10(),#16())          |    0.328    |  0.274283504578 |
|          /(#15(),#19())          |    0.312    |  0.274323325355 |
|          /(#39(),#24())          |    0.296    |  0.27443459661  |
| /(*(#22(),#22()),*(#36(),#22())) |    0.304    |  0.27455154468  |
|          +(#26(),#27())          |    0.296    |  0.274613181416 |
|          +(#31(),#41())          |    0.232    |  0.274662554136 |
|          /(#17(),#1())           |    0.288    |  0.274728901937 |
|          *(#1(),#27())           |    0.288    |  0.274735452897 |
|          /(#24(),#26())          |    0.296    |  0.274759004196 |
|          /(#12(),#40())          |    0.264    |  0.274766575701 |
|          /(#30(),#36())          |    0.272    |  0.274835514485 |
|          /(#23(),#42())          |    0.312    |  0.27491399803  |
|          +(#11(),#33())          |    0.264    |  0.274921631172 |
|          *(#26(),#29())          |     0.28    |  0.275001414004 |
|          *(#16(),#30())          |     0.28    |  0.275009562871 |
|           /(1(),#30())           |    0.248    |  0.275018763548 |
| /(+(#36(),#38()),+(#36(),#20())) |    0.304    |  0.275028881015 |
|          /(#27(),#40())          |    0.272    |  0.275054841737 |
|          /(#36(),#1())           |    0.312    |  0.275065522116 |
|          +(#12(),#34())          |     0.24    |  0.275284617189 |
|          /(#16(),#27())          |    0.288    |  0.275824286871 |
|          /(#36(),#25())          |    0.288    |  0.275899290056 |
|          /(#20(),#1())           |    0.304    |  0.275941314399 |
|          *(#24(),#27())          |    0.304    |  0.276023509429 |
|          +(#12(),#35())          |     0.24    |  0.27606318097  |
|          +(#29(),#41())          |    0.232    |  0.27606784468  |
|          /(#36(),#24())          |    0.312    |  0.276116802662 |
| /(*(#20(),#38()),*(#36(),#20())) |    0.296    |  0.276120148552 |
|          *(#16(),#26())          |    0.296    |  0.276127479707 |
|          /(#18(),#43())          |    0.248    |  0.276137401927 |
|          /(#11(),#20())          |    0.288    |  0.276196596087 |
|          /(#26(),#19())          |    0.304    |  0.276202063422 |
|          /(#2(),#19())           |    0.288    |  0.27630691348  |
|          /(#37(),#24())          |    0.296    |  0.276310447585 |
|          /(#4(),#33())           |     0.28    |   0.2763341874  |
|          /(#39(),#35())          |    0.288    |  0.276441034911 |
|          /(#17(),#43())          |     0.32    |  0.276483967782 |
|          /(#41(),#40())          |    0.272    |  0.276485864521 |
|          /(#38(),#20())          |    0.304    |  0.276499338355 |
| /(+(#38(),#38()),+(#20(),#38())) |    0.312    |  0.276499338355 |
|  /(+(#38(),#38()),*(1(),#20()))  |    0.304    |  0.276499338355 |
|  /(*(1(),#38()),+(#20(),#38()))  |    0.312    |  0.276499338355 |
|   /(*(1(),#38()),*(1(),#20()))   |    0.304    |  0.276499338355 |
|  /(*(#38(),1()),+(#20(),#38()))  |    0.312    |  0.276499338355 |
|   /(*(#38(),1()),*(1(),#20()))   |    0.304    |  0.276499338355 |
|  /(/(#38(),1()),+(#20(),#38()))  |    0.312    |  0.276499338355 |
|   /(/(#38(),1()),*(1(),#20()))   |    0.304    |  0.276499338355 |
|     /(#38(),+(#20(),#38()))      |    0.312    |  0.276499338355 |
|      /(#38(),*(1(),#20()))       |    0.304    |  0.276499338355 |
|          +(#1(),#35())           |    0.256    |  0.27662528264  |
|          /(#0(),#15())           |    0.296    |  0.276707178731 |
|          *(#22(),#35())          |    0.256    |  0.276728848338 |
|   /(*(#36(),#20()),log(#38()))   |    0.288    |  0.276738365239 |
| *(+(#20(),#22()),/(#20(),#22())) |    0.272    |  0.276893107979 |
|          /(#1(),#17())           |    0.288    |  0.276996652952 |
| *(+(#20(),#38()),/(#20(),#22())) |    0.272    |  0.277019104752 |
|          /(#14(),#30())          |    0.272    |  0.277047207941 |
| *(+(#36(),#22()),/(#20(),#22())) |     0.28    |  0.277067640593 |
|          /(#27(),#17())          |    0.296    |  0.277186286578 |
|          *(#14(),#33())          |    0.248    |  0.277244822555 |
|          *(#24(),#26())          |    0.288    |  0.277271993097 |
|          /(#25(),#40())          |    0.288    |  0.277377967349 |
|          *(#10(),#41())          |    0.288    |  0.277405602236 |
|          +(#11(),#19())          |    0.296    |  0.277448822298 |
|          /(#31(),#26())          |    0.272    |  0.277465919035 |
|          /(#33(),#35())          |    0.296    |  0.277468097357 |
|          /(#30(),#20())          |    0.288    |  0.277521803069 |
|          +(#1(),#19())           |    0.288    |  0.277535492521 |
|          *(#28(),#42())          |     0.28    |  0.277640438534 |
|          +(#11(),#35())          |    0.264    |  0.277694568849 |
| /(*(#36(),#22()),*(#20(),#20())) |    0.296    |  0.277797004732 |
|          /(#30(),#37())          |     0.28    |  0.277903322663 |
|          /(#37(),#35())          |    0.288    |  0.278108275677 |
|   /(*(#36(),#36()),log(#38()))   |     0.28    |  0.278132704298 |
|          *(#27(),#28())          |     0.28    |  0.278421319027 |
| /(+(#36(),#22()),/(#38(),#36())) |    0.296    |  0.278422295552 |
|          *(#2(),#25())           |    0.288    |  0.278478402499 |
|          +(#3(),#13())           |     0.28    |  0.278488197893 |
|          /(#0(),#34())           |     0.28    |  0.278525471462 |
|          /(#24(),#15())          |     0.32    |  0.278621003264 |
|    /(exp(#36()),sqrt(#36()))     |     0.28    |  0.278659541707 |
|          +(#18(),#35())          |    0.264    |   0.278722268   |
|          *(#12(),#27())          |    0.288    |  0.278766285474 |
|          /(#28(),#0())           |    0.272    |  0.278855053033 |
|          +(#14(),#44())          |    0.272    |  0.278881454908 |
| *(+(#36(),#38()),/(#36(),#38())) |     0.28    |  0.278911268079 |
|    /(exp(#20()),sqrt(#20()))     |    0.288    |  0.279193201632 |
|          *(#1(),#12())           |    0.296    |  0.279242469559 |
|          +(#10(),#17())          |    0.304    |  0.279257390052 |
|          /(#39(),#42())          |    0.312    |  0.279318505727 |
|          *(#25(),#26())          |    0.296    |  0.279337115494 |
|          /(#42(),#25())          |    0.288    |  0.279341000178 |
|          *(#27(),#36())          |    0.304    |  0.279356999336 |
|          +(#1(),#27())           |    0.304    |  0.279392203053 |
|          +(#12(),#13())          |    0.232    |  0.279525497722 |
|          +(#17(),#33())          |    0.288    |  0.279597452787 |
| /(+(#38(),#38()),+(#36(),#22())) |    0.304    |  0.279685508836 |
| /(*(#38(),#22()),*(#36(),#22())) |    0.304    |  0.279716231928 |
|          /(#4(),#11())           |     0.32    |  0.279857397602 |
|          /(#18(),#41())          |    0.296    |  0.279883497173 |
|          +(#18(),#26())          |    0.312    |  0.280002702238 |
|          +(#14(),#17())          |    0.304    |  0.280035953833 |
|          /(#39(),#1())           |    0.296    |  0.280047742067 |
|          /(#19(),#11())          |    0.312    |  0.280055415784 |
|          /(#27(),#2())           |    0.296    |  0.280150600951 |
|          +(#3(),#15())           |    0.272    |  0.280312824583 |
| /(+(#20(),#22()),/(#38(),#20())) |    0.304    |  0.280338743428 |
|          +(#19(),#35())          |    0.272    |  0.280354999061 |
|          /(#36(),#42())          |    0.312    |  0.280377978976 |
|          *(#16(),#27())          |    0.304    |  0.280554083805 |
|          /(#15(),#11())          |     0.32    |  0.280577990475 |
|          +(#28(),#40())          |     0.28    |  0.280671570635 |
|          +(#13(),#15())          |     0.28    |  0.280730867142 |
|          /(#17(),#41())          |    0.312    |  0.280801740966 |
|          /(#4(),#19())           |    0.296    |  0.280837059877 |
|          +(#1(),#25())           |    0.304    |  0.280862660393 |
|          /(#29(),#40())          |    0.264    |  0.280886755182 |
| /(*(#36(),#38()),*(#36(),#36())) |    0.304    |  0.280957028548 |
|          *(#10(),#33())          |    0.248    |  0.280964301016 |
|          *(#27(),#38())          |    0.304    |  0.281035854841 |
|          /(#26(),#26())          |    0.288    |  0.28105015537  |
|          +(#16(),#26())          |    0.304    |  0.281177562411 |
|          /(#42(),#28())          |    0.304    |  0.281185556204 |
|          /(#27(),#43())          |     0.32    |  0.281210112356 |
|          +(#17(),#24())          |    0.296    |  0.281404816944 |
|          *(#10(),#16())          |    0.288    |  0.281417346568 |
| /(*(#38(),#22()),*(#20(),#22())) |    0.304    |  0.281422888574 |
|          *(#1(),#29())           |    0.288    |  0.28153178244  |
|          /(#21(),#1())           |    0.296    |  0.28155481982  |
|          /(#31(),#40())          |    0.264    |  0.281665318963 |
|           /(#4(),#1())           |     0.32    |  0.281696285739 |
|           /(1(),#19())           |     0.32    |  0.281716802448 |
| /(*(#38(),#38()),*(#36(),#20())) |    0.304    |  0.281735592329 |
|          +(#18(),#33())          |     0.28    |  0.281790483567 |
|          *(#39(),#44())          |    0.304    |  0.281856412065 |
|          *(#11(),#16())          |    0.288    |  0.281886453809 |
|          *(#20(),#27())          |    0.304    |  0.282031528434 |
|          /(#23(),#35())          |    0.288    |  0.282056478688 |
| /(+(#38(),#22()),+(#20(),#22())) |    0.312    |  0.282114782133 |
|          +(#11(),#15())          |    0.296    |  0.282163974352 |
|          /(#20(),#42())          |    0.312    |  0.282173021834 |
|          /(#1(),#40())           |    0.296    |  0.282192347229 |
|          +(#14(),#16())          |    0.328    |  0.282246748844 |
|          +(#1(),#15())           |    0.288    |  0.282250644574 |
|          /(#4(),#35())           |    0.288    |  0.282342057308 |
|          /(#20(),#24())          |    0.312    |  0.282368974228 |
| *(/(#38(),#36()),/(#38(),#22())) |    0.304    |  0.282418763046 |
|          *(#24(),#25())          |    0.304    |  0.282530462905 |
| /(*(#38(),#38()),*(#20(),#38())) |    0.312    |  0.282657146608 |
|          /(#0(),#29())           |    0.288    |  0.282693641627 |
|          /(#14(),#23())          |    0.296    |  0.282710713154 |
| /(+(#36(),#22()),/(#38(),#20())) |    0.304    |  0.282752603972 |
|          *(#3(),#37())           |    0.288    |  0.282764193024 |
| *(+(#20(),#38()),/(#36(),#38())) |    0.288    |  0.28277627649  |
|          /(#4(),#15())           |    0.296    |  0.282902055333 |
|          /(#23(),#24())          |    0.304    |  0.28291787729  |
|          /(#10(),#34())          |    0.288    |  0.283011686162 |
|          *(#12(),#25())          |    0.296    |  0.283113013024 |
|          *(#0(),#44())           |    0.272    |  0.283126255951 |
|          /(#4(),#25())           |    0.304    |  0.283281979423 |
|          /(#2(),#15())           |    0.288    |  0.283388591592 |
| /(+(#20(),#38()),/(#38(),#20())) |    0.304    |  0.28342195902  |
|          *(#33(),#38())          |    0.256    |  0.283552159891 |
|    /(log(#36()),+(1(),#22()))    |    0.272    |  0.283588272273 |
|          /(#23(),#1())           |    0.296    |  0.283615905835 |
|   /(+(#22(),#22()),log(#36()))   |    0.296    |  0.283645466068 |
|          /(#26(),#37())          |    0.288    |  0.283691751544 |
|          /(#15(),#30())          |    0.288    |  0.283719440503 |
|           *(#0(),#3())           |     0.28    |  0.283881589013 |
|   /(+(1(),#38()),+(1(),#36()))   |    0.312    |  0.283891278455 |
|          /(#42(),#29())          |    0.288    |  0.28390347308  |
| /(*(#36(),#38()),*(#36(),#20())) |    0.304    |  0.28398461345  |
|          /(#37(),#26())          |    0.304    |  0.284026612551 |
|          /(#36(),#26())          |    0.312    |  0.284105929045 |
|          +(#39(),#41())          |    0.296    |  0.28417677584  |
|           +(#1(),#4())           |     0.32    |  0.284291200112 |
|          *(#22(),#33())          |    0.256    |  0.284330723672 |
|          /(#38(),#11())          |    0.304    |  0.284334333996 |
|          /(#15(),#24())          |     0.32    |  0.28448619308  |
|          /(#39(),#33())          |    0.272    |  0.284527344146 |
|          *(#22(),#27())          |    0.304    |  0.284682255525 |
|          /(#40(),#40())          |     0.28    |  0.284684383942 |
|          +(#4(),#35())           |    0.264    |  0.284708293912 |
|          +(#30(),#41())          |    0.256    |  0.284714435095 |
|          +(#26(),#43())          |    0.328    |  0.284740131017 |
|          /(#3(),#43())           |    0.288    |  0.284750226571 |
|          *(#11(),#29())          |    0.288    |  0.284756369104 |
|          *(#27(),#31())          |    0.288    |  0.284761844219 |
|          /(#15(),#3())           |    0.304    |  0.28479952207  |
|          /(#4(),#30())           |     0.28    |  0.284825002617 |
|          *(#33(),#36())          |    0.264    |  0.285022617231 |
|          /(#15(),#13())          |    0.304    |  0.285129917317 |
|          *(#22(),#34())          |    0.272    |  0.285168644995 |
|          +(#15(),#35())          |     0.28    |  0.285191879057 |
| /(+(#36(),#38()),/(#38(),#20())) |    0.304    |  0.285271997363 |
|          /(#25(),#2())           |    0.304    |  0.285275892282 |
|           /(1(),#15())           |     0.32    |  0.285347642543 |
|          *(#23(),#27())          |    0.312    |  0.285374149083 |
|          /(#13(),#43())          |    0.296    |  0.285505213004 |
|          +(#21(),#42())          |    0.288    |  0.285506603701 |
|          /(#12(),#28())          |    0.288    |  0.28553237197  |
|          *(#1(),#25())           |    0.296    |  0.285564983199 |
|          /(#20(),#27())          |    0.288    |  0.285639263504 |
|          *(#1(),#19())           |    0.312    |  0.28566032236  |
|   /(+(1(),#22()),+(1(),#36()))   |     0.32    |  0.285687603629 |
|          /(#24(),#40())          |    0.296    |  0.285722712654 |
|          *(#25(),#30())          |    0.288    |  0.285742149112 |
|          /(#21(),#24())          |    0.304    |  0.285774033157 |
|          /(#26(),#1())           |    0.312    |  0.285820827896 |
|    /(exp(#36()),+(1(),#22()))    |    0.272    |  0.285840593519 |
|           +(#0(),#1())           |     0.32    |  0.285848327674 |
|          *(#21(),#27())          |    0.312    |  0.285872734837 |
|   /(*(#20(),#20()),log(#38()))   |    0.296    |  0.285903313285 |
|          /(#15(),#1())           |     0.32    |  0.285916237697 |
|    /(exp(#38()),sqrt(#22()))     |     0.28    |  0.286008817778 |
| /(+(#20(),#22()),/(#38(),#36())) |    0.304    |  0.286020358179 |
|          /(#22(),#33())          |     0.28    |  0.286112010275 |
|          /(#10(),#30())          |     0.28    |  0.28613190746  |
|          *(#2(),#42())           |     0.28    |  0.286145325178 |
|          +(#37(),#42())          |     0.28    |  0.286147393445 |
|          *(#27(),#30())          |    0.288    |  0.286232301559 |
|          /(#28(),#17())          |    0.264    |  0.286380138443 |
|          +(#11(),#27())          |    0.312    |  0.28647810417  |
|  *(+(#20(),#20()),/(1(),#20()))  |    0.272    |  0.286503701558 |
|          /(#30(),#4())           |    0.288    |  0.286624633534 |
|          *(#3(),#39())           |    0.296    |  0.286625954518 |
|          /(#19(),#1())           |     0.32    |  0.286694801478 |
|          /(#23(),#26())          |    0.304    |  0.286723380962 |
|          /(#30(),#40())          |    0.264    |  0.286771123994 |
|          *(#3(),#21())           |    0.296    |  0.286899966071 |
|          *(#13(),#37())          |    0.296    |  0.286931127035 |
|   /(+(#20(),#20()),exp(#38()))   |     0.28    |  0.286975565542 |
|          *(#20(),#35())          |    0.264    |  0.287181172111 |
|          /(#42(),#30())          |     0.28    |  0.287189354207 |
|          *(#25(),#37())          |    0.312    |  0.287221464235 |
|          /(#37(),#1())           |    0.304    |  0.287279515558 |
|          /(#38(),#35())          |    0.288    |  0.28729790438  |
|          *(#1(),#17())           |    0.312    |  0.28742824871  |
|          *(#26(),#31())          |    0.288    |  0.287467623065 |
|           *(#3(),#4())           |    0.288    |  0.287714013392 |
|          /(#4(),#28())           |    0.296    |  0.287714796303 |
