+----------------+-------------+-----------------+
|   Algorithm    | Precision@5 |      NDCG@5     |
| /(#20(),#19()) |    0.216    |  0.186572526101 |
| /(#36(),#19()) |    0.216    |  0.186572526101 |
| /(#42(),#43()) |    0.208    |  0.186632647941 |
| /(#43(),#41()) |     0.24    |  0.186686814248 |
| +(#34(),#40()) |    0.208    |  0.18673225092  |
| +(#40(),#34()) |    0.208    |  0.18673225092  |
| *(#3(),#25())  |    0.224    |  0.186788981959 |
| *(#25(),#3())  |    0.224    |  0.186788981959 |
| /(#24(),#22()) |    0.224    |  0.187352866096 |
| /(#40(),#12()) |    0.224    |  0.187365349992 |
| +(#40(),#43()) |    0.224    |  0.187630716034 |
| +(#43(),#40()) |    0.224    |  0.187630716034 |
| /(#35(),#23()) |    0.192    |  0.187650347084 |
| /(#35(),#39()) |    0.192    |  0.187650347084 |
| +(#16(),#42()) |    0.232    |  0.187673320529 |
| +(#42(),#16()) |    0.232    |  0.187673320529 |
| *(#34(),#40()) |    0.224    |  0.187712200194 |
| *(#40(),#34()) |    0.224    |  0.187712200194 |
| *(#3(),#27())  |    0.232    |  0.187971027964 |
| *(#13(),#27()) |    0.232    |  0.187971027964 |
| *(#27(),#3())  |    0.232    |  0.187971027964 |
| *(#27(),#13()) |    0.232    |  0.187971027964 |
| *(#13(),#26()) |    0.232    |  0.188057698187 |
| *(#26(),#13()) |    0.232    |  0.188057698187 |
| /(#23(),#4())  |    0.208    |  0.188105082252 |
| /(#2(),#39())  |     0.2     |  0.188190164805 |
| /(#16(),#33()) |     0.24    |  0.188217668262 |
| *(#32(),#42()) |    0.208    |   0.188306449   |
| *(#42(),#32()) |    0.208    |   0.188306449   |
| /(#41(),#17()) |    0.192    |  0.188319963995 |
| /(#12(),#21()) |    0.192    |  0.188345974426 |
| +(#15(),#42()) |    0.208    |  0.188449263499 |
| +(#42(),#15()) |    0.208    |  0.188449263499 |
| /(#42(),#32()) |    0.232    |  0.188453836746 |
| /(#42(),#13()) |    0.232    |  0.188713358006 |
| /(#24(),#14()) |     0.24    |  0.188774026372 |
| /(#12(),#10()) |    0.216    |  0.189010830749 |
| /(#35(),#10()) |    0.208    |  0.18916634455  |
| /(#2(),#23())  |     0.2     |  0.18931230569  |
| /(#41(),#33()) |    0.224    |  0.189401512714 |
|  /(1(),#41())  |    0.232    |  0.189625388072 |
| /(#40(),#4())  |     0.24    |  0.189754526497 |
| /(#17(),#36()) |     0.24    |  0.189851825679 |
| *(#17(),#18()) |    0.224    |  0.189913866916 |
| *(#18(),#17()) |    0.224    |  0.189913866916 |
| +(#32(),#40()) |    0.224    |  0.190060328187 |
| +(#40(),#32()) |    0.224    |  0.190060328187 |
| /(#3(),#19())  |    0.224    |  0.190159265598 |
| +(#3(),#41())  |    0.216    |  0.190729667861 |
| +(#41(),#3())  |    0.216    |  0.190729667861 |
| *(#41(),#44()) |     0.2     |   0.1907666236  |
| *(#44(),#41()) |     0.2     |   0.1907666236  |
| /(#35(),#20()) |    0.208    |  0.190871106819 |
| *(#3(),#26())  |    0.232    |  0.190909817672 |
